0.0,1.57,1.57,32.83
0.22,1.57,1.35,25.85
0.68,1.57,0.89,14.94
1.21,1.57,0.36,3.64
1.6,1.57,-0.03,-3.88
1.69,1.57,-0.12,-4.65
1.58,1.57,-0.01,-1.58
1.46,1.57,0.11,1.39
1.44,1.57,0.14,1.98
1.49,1.57,0.09,1.0
1.54,1.57,0.03,-0.09
1.56,1.57,0.01,-0.36
1.56,1.57,0.01,-0.19
1.56,1.57,0.01,-0.02
1.56,1.57,0.01,0.07
1.56,1.57,0.01,0.12
1.56,1.57,0.01,0.15
1.56,1.57,0.01,0.17
1.56,1.57,0.01,0.18
1.56,1.57,0.01,0.19
1.56,1.57,0.01,0.2
1.56,1.57,0.01,0.21
1.56,1.57,0.01,0.21
1.56,1.57,0.01,0.21
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,0.0,0.0,-32.61
1.33,0.0,0.0,-25.56
0.87,0.0,0.0,-14.7
0.35,0.0,-0.35,-3.46
-0.04,0.0,0.04,3.95
-0.12,0.0,0.12,4.66
-0.01,0.0,0.01,1.48
0.11,0.0,-0.11,-1.44
0.13,0.0,-0.13,-1.96
0.09,0.0,-0.09,-1.01
0.03,0.0,-0.03,0.08
0.01,0.0,-0.01,0.36
0.01,0.0,-0.01,0.19
0.01,0.0,-0.01,-0.01
0.02,0.0,-0.02,-0.1
0.02,0.0,-0.02,-0.14
0.02,0.0,-0.02,-0.17
0.02,0.0,-0.02,-0.19
0.02,0.0,-0.02,-0.21
0.02,0.0,-0.02,-0.22
0.02,0.0,-0.02,-0.22
0.02,0.0,-0.02,-0.23
0.02,0.0,-0.02,-0.23
0.02,0.0,-0.02,-0.23
0.02,0.0,-0.02,-0.23
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,1.57,1.56,32.59
0.24,1.57,1.33,25.58
0.7,1.57,0.87,14.68
1.23,1.57,0.35,3.41
1.61,1.57,-0.04,-3.99
1.69,1.57,-0.12,-4.65
1.58,1.57,-0.01,-1.53
1.46,1.57,0.11,1.42
1.44,1.57,0.13,1.97
1.49,1.57,0.08,0.98
1.54,1.57,0.03,-0.1
1.56,1.57,0.01,-0.38
1.56,1.57,0.01,-0.2
1.56,1.57,0.01,-0.01
1.56,1.57,0.01,0.05
1.56,1.57,0.01,0.09
1.56,1.57,0.01,0.12
1.56,1.57,0.01,0.15
1.56,1.57,0.01,0.16
1.56,1.57,0.01,0.17
1.56,1.57,0.01,0.18
1.56,1.57,0.01,0.18
1.56,1.57,0.01,0.19
1.56,1.57,0.01,0.19
1.56,1.57,0.01,0.19
1.56,1.57,0.01,0.19
1.56,1.57,0.01,0.19
1.56,1.57,0.01,0.19
1.56,1.57,0.01,0.19
1.56,1.57,0.01,0.19
1.56,1.57,0.01,0.2
1.56,1.57,0.01,0.2
1.56,1.57,0.01,0.2
1.56,1.57,0.01,0.2
1.56,1.57,0.01,0.2
1.56,1.57,0.01,0.2
1.56,1.57,0.01,0.2
1.56,1.57,0.01,0.2
1.56,1.57,0.01,0.2
1.56,1.57,0.01,0.2
1.56,0.0,0.0,-32.63
1.33,0.0,0.0,-25.59
0.87,0.0,0.0,-14.69
0.35,0.0,-0.35,-3.45
-0.04,0.0,0.04,3.98
-0.12,0.0,0.12,4.63
-0.01,0.0,0.01,1.48
0.12,0.0,-0.12,-1.47
0.13,0.0,-0.13,-1.96
0.09,0.0,-0.09,-1.03
0.03,0.0,-0.03,0.08
0.01,0.0,-0.01,0.39
0.01,0.0,-0.01,0.22
0.01,0.0,-0.01,-0.01
0.02,0.0,-0.02,-0.13
0.02,0.0,-0.02,-0.17
0.02,0.0,-0.02,-0.2
0.02,0.0,-0.02,-0.22
0.02,0.0,-0.02,-0.23
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.25
0.02,0.0,-0.02,-0.25
0.02,0.0,-0.02,-0.22
0.02,0.0,-0.02,-0.23
0.02,0.0,-0.02,-0.23
0.02,0.0,-0.02,-0.23
0.02,0.0,-0.02,-0.23
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.24
0.02,1.57,1.56,32.59
0.24,1.57,1.33,25.58
0.7,1.57,0.87,14.68
1.23,1.57,0.35,3.41
1.61,1.57,-0.04,-4.03
1.69,1.57,-0.12,-4.64
1.58,1.57,-0.01,-1.5
1.46,1.57,0.11,1.42
1.44,1.57,0.13,1.94
1.49,1.57,0.08,0.99
1.54,1.57,0.03,-0.1
1.56,1.57,0.01,-0.38
1.56,1.57,0.01,-0.2
1.56,1.57,0.01,-0.01
1.56,1.57,0.01,0.08
1.56,1.57,0.01,0.12
1.56,1.57,0.01,0.15
1.56,1.57,0.01,0.17
1.56,1.57,0.01,0.19
1.56,1.57,0.01,0.2
1.56,1.57,0.01,0.2
1.56,1.57,0.01,0.21
1.56,1.57,0.01,0.21
1.56,1.57,0.01,0.21
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,1.57,0.01,0.22
1.56,0.0,0.0,-32.61
1.33,0.0,0.0,-25.6
0.87,0.0,0.0,-14.7
0.35,0.0,-0.35,-3.43
-0.04,0.0,0.04,3.94
-0.12,0.0,0.12,4.6
-0.0,0.0,0.0,1.45
0.11,0.0,-0.11,-1.43
0.13,0.0,-0.13,-1.92
0.09,0.0,-0.09,-1.0
0.03,0.0,-0.03,0.08
0.01,0.0,-0.01,0.36
0.01,0.0,-0.01,0.15
0.02,0.0,-0.02,-0.04
0.02,0.0,-0.02,-0.13
0.02,0.0,-0.02,-0.17
0.02,0.0,-0.02,-0.2
0.02,0.0,-0.02,-0.22
0.02,0.0,-0.02,-0.23
0.02,0.0,-0.02,-0.24
0.02,0.0,-0.02,-0.25
0.02,0.0,-0.02,-0.22
0.02,0.0,-0.02,-0.23
0.02,0.0,-0.02,-0.23
0.02,0.0,-0.02,-0.23
